Date,EWA,EWC
2017-02-07,14.709982872009277,22.277324676513672
2017-02-08,14.785811424255371,22.359834671020508
2017-02-09,14.86163330078125,22.5166015625
2017-02-10,15.06153678894043,22.764122009277344
2017-02-13,15.137359619140625,22.8383846282959
2017-02-14,15.151144981384277,22.912641525268555
2017-02-15,15.357941627502441,22.96214485168457
2017-02-16,15.357941627502441,22.97039794921875
2017-02-17,15.330367088317871,22.9208927154541
2017-02-21,15.39240550994873,22.96214485168457
2017-02-22,15.419978141784668,22.8383846282959
2017-02-23,15.419978141784668,22.772377014160156
2017-02-24,15.220077514648438,22.458843231201172
2017-02-27,15.206291198730469,22.417587280273438
2017-02-28,15.13046932220459,22.021547317504883
2017-03-01,15.302796363830566,22.17831039428711
2017-03-02,15.13046932220459,22.01329231262207
2017-03-03,15.151144981384277,22.145307540893555
2017-03-06,15.10978889465332,22.17831039428711
2017-03-07,15.17182731628418,22.137060165405273
2017-03-08,15.068427085876465,21.864782333374023
2017-03-09,15.068427085876465,21.864782333374023
2017-03-10,15.1993989944458,21.8895320892334
2017-03-13,15.247652053833008,21.996797561645508
2017-03-14,15.144251823425293,21.716262817382812
2017-03-15,15.612990379333496,22.153560638427734
2017-03-16,15.475127220153809,22.170061111450195
2017-03-17,15.502696990966797,22.038049697875977
2017-03-20,15.53027057647705,21.955541610717773
2017-03-21,15.316582679748535,21.708011627197266
2017-03-22,15.233863830566406,21.840024948120117
2017-03-23,15.178719520568848,21.92253875732422
2017-03-24,15.282116889953613,21.8895320892334
2017-03-27,15.282116889953613,21.963788986206055
2017-03-28,15.502696990966797,22.137060165405273
2017-03-29,15.68191909790039,22.310325622558594
2017-03-30,15.702598571777344,22.17831039428711
2017-03-31,15.585413932800293,22.17831039428711
2017-04-03,15.537166595458984,22.09580421447754
2017-04-04,15.495806694030762,22.17831039428711
2017-04-05,15.475127220153809,22.08755111694336
2017-04-06,15.454445838928223,22.203067779541016
2017-04-07,15.378617286682129,22.170061111450195
2017-04-10,15.43376636505127,22.359834671020508
2017-04-11,15.54405689239502,22.33507537841797
2017-04-12,15.502696990966797,22.318580627441406
2017-04-13,15.46133804321289,22.021547317504883
2017-04-17,15.550949096679688,22.302074432373047
2017-04-18,15.344152450561523,22.1123046875
2017-04-19,15.1925048828125,21.85652732849121
2017-04-20,15.351045608520508,21.988544464111328
2017-04-21,15.39240550994873,21.92253875732422
2017-04-24,15.557847023010254,22.12055778503418
2017-04-25,15.59230899810791,22.09580421447754
2017-04-26,15.447549819946289,21.85652732849121
2017-04-27,15.440658569335938,21.625505447387695
2017-04-28,15.482017517089844,21.666765213012695
2017-05-01,15.633667945861816,21.63375473022461
2017-05-02,15.619880676269531,21.63375473022461
2017-05-03,15.275219917297363,21.559497833251953
2017-05-04,15.164931297302246,21.29547119140625
2017-05-05,15.233863830566406,21.691511154174805
2017-05-08,15.137359619140625,21.716262817382812
2017-05-09,14.95124626159668,21.559497833251953
2017-05-10,15.08221435546875,21.757516860961914
2017-05-11,15.06153678894043,21.57600212097168
2017-05-12,14.992602348327637,21.542999267578125
2017-05-15,15.096001625061035,21.757516860961914
2017-05-16,15.17182731628418,21.732763290405273
2017-05-17,14.785811424255371,21.287220001220703
2017-05-18,14.82027530670166,21.29547119140625
2017-05-19,14.95124626159668,21.68326187133789
2017-05-22,15.06153678894043,21.807024002075195
2017-05-23,15.06153678894043,21.77402114868164
2017-05-24,15.08221435546875,21.7905216217041
2017-05-25,15.033964157104492,21.708011627197266
2017-05-26,14.937458992004395,21.765771865844727
2017-05-30,14.86163330078125,21.691511154174805
2017-05-31,14.813382148742676,21.58424949645996
2017-06-01,14.785811424255371,21.741016387939453
2017-06-02,14.971923828125,21.732763290405273
2017-06-05,14.9788179397583,21.741016387939453
2017-06-06,14.813382148742676,21.85652732849121
2017-06-07,14.813382148742676,21.600753784179688
2017-06-08,14.882316589355469,21.69976234436035
2017-06-09,14.868528366088867,21.873035430908203
2017-06-12,14.854740142822266,21.9307861328125
2017-06-13,15.178719520568848,22.071054458618164
2017-06-14,15.32347297668457,21.798770904541016
2017-06-15,15.206291198730469,21.716262817382812
2017-06-16,15.275219917297363,21.906030654907227
2017-06-19,15.330367088317871,21.972042083740234
2017-06-20,15.048693656921387,21.71002197265625
2017-06-21,14.900809288024902,21.61020851135254
2017-06-22,14.936017990112305,21.84311866760254
2017-06-23,15.04164981842041,21.92629623413086
